age,workclass,fnlgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
20,Private,243178,College,9,Never-married,Handlers-cleaners,Other,White,Male,0,0,28,United-States,<=50K
38,Gov,177305,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,<=50K
19,Private,167149,College,10,Never-married,Sales,Other,White,Female,0,0,25,United-States,<=50K
24,Private,270872,College,9,Never-married,Craft-repair,Other,White,Male,594,0,40,United-States,<=50K
31,Private,382368,College,10,Never-married,Adm-clerical,Other,White,Male,0,0,40,Germany,<=50K
44,Gov,277144,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0,0,60,United-States,<=50K
21,Gov,145651,College,10,Never-married,Sales,Other,Black,Female,0,1602,12,United-States,<=50K
41,Private,171351,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,265099,School,7,Never-married,Other-service,Other,White,Female,0,0,16,United-States,<=50K
23,Private,105617,School,5,Never-married,Transport-moving,Other,White,Male,0,0,40,United-States,<=50K
37,Gov,217689,College,10,Married-civ-spouse,Other-service,Husband,Others,Male,0,0,32,United-States,<=50K
46,Private,81136,Assoc,11,No spouse,Prof-speciality,Other,White,Male,0,0,30,United-States,<=50K
43,Without-pay,73883,Bachelors,13,No spouse,Sales,Other,White,Male,0,0,45,United-States,<=50K
31,Private,339482,School,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
40,Private,326232,College,10,No spouse,Transport-moving,Other,White,Male,0,0,40,United-States,>50K
27,Private,106316,Doctorate,15,No spouse,Prof-specialty,Other,White,Female,0,0,12,United-States,<=50K
64,Gov,198728,College,10,Never-married,Transport-moving,Other,White,Male,0,0,40,United-States,<=50K
31,Federal-gov,126501,Assoc,11,Never-married,Prof-specialty,Other,White,Male,0,0,40,United-States,<=50K
48,Private,233802,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,<=50K
37,Without-pay,204501,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,Canada,>50K
28,Private,208249,College,10,No spouse,Tech-support,Other,White,Male,0,0,24,United-States,<=50K
42,Private,188693,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
60,Self-emp-inc,93272,School,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
17,Private,159299,School,7,Never-married,Other-service,Other,White,Female,0,0,20,United-States,<=50K
21,Private,303588,College,10,Never-married,Prof-speciality,Other,White,Female,0,0,30,United-States,<=50K
46,Private,35136,School,6,No spouse,Adm-clerical,Other,Black,Male,0,0,40,United-States,<=50K
18,Private,139576,College,9,Never-married,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
22,Private,252355,College,9,Never-married,Other-service,Other,White,Male,0,0,27,United-States,<=50K
44,Without-pay,83812,Bachelors,13,No spouse,Exec-managerial,Other,White,Male,0,0,60,United-States,<=50K
36,Private,89718,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
65,Private,222810,Assoc,11,No spouse,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
26,Private,456618,College,9,Never-married,Other-service,Other,White,Male,0,0,40,Mexico,<=50K
21,Private,296158,School,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,25,United-States,<=50K
41,Private,162140,College,9,No spouse,Craft-repair,Other,White,Male,0,2339,40,United-States,<=50K
28,Private,36601,College,10,Never-married,Other-service,Other,White,Female,0,0,35,United-States,<=50K
27,Private,195337,College,10,Never-married,Machine-op-inspct,Other,White,Female,0,0,40,United-States,<=50K
19,Gov,282721,College,10,Never-married,Other-service,Other,Black,Male,0,0,12,United-States,<=50K
40,Private,206049,College,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,223392,College,9,Never-married,Handlers-cleaners,Other,White,Male,0,0,15,United-States,<=50K
40,Private,27821,Assoc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,2829,0,40,United-States,<=50K
37,Private,131827,College,9,Never-married,Craft-repair,Other,White,Male,0,0,40,United-States,<=50K
33,Private,549413,College,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
34,Private,69491,College,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
44,Gov,193755,Assoc,12,Never-married,Protective-serv,Other,White,Male,0,0,40,United-States,<=50K
33,Private,598802,College,10,No spouse,Adm-clerical,Other,Black,Female,0,0,40,United-States,<=50K
72,Gov,259762,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2290,0,10,United-States,<=50K
19,Private,266255,College,9,Never-married,Sales,Other,White,Female,0,0,40,United-States,<=50K
59,Private,32954,Assoc,11,No spouse,Prof-specialty,Other,White,Female,0,0,36,United-States,<=50K
40,Private,291808,College,9,No spouse,Protective-serv,Other,Black,Female,0,0,40,United-States,<=50K
35,Private,190728,College,9,No spouse,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
22,Private,59184,Assoc,12,Never-married,Adm-clerical,Other,White,Male,0,0,45,United-States,<=50K
41,Private,196456,Masters,14,Never-married,Prof-specialty,Other,White,Female,0,0,40,United-States,<=50K
59,Private,147989,College,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,United-States,>50K
50,Private,195784,School,8,No spouse,Handlers-cleaners,Other,White,Male,0,0,40,United-States,<=50K
21,Private,202214,Assoc,12,Never-married,Adm-clerical,Other,White,Female,0,0,10,United-States,<=50K
40,Self-emp-inc,225165,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,54825,College,9,Never-married,Sales,Other,White,Male,0,0,40,United-States,<=50K
43,Private,188905,School,3,No spouse,Machine-op-inspct,Other,White,Female,0,0,40,Mexico,<=50K
17,Private,132636,School,7,Never-married,Transport-moving,Other,White,Female,0,0,16,United-States,<=50K
42,Gov,228320,School,4,No spouse,Other-service,Other,White,Male,0,0,40,United-States,<=50K
37,Private,415500,College,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K
19,Private,254247,School,8,Never-married,Adm-clerical,Other,White,Male,0,0,38,United-States,<=50K
43,Private,255635,School,3,Married-civ-spouse,Machine-op-inspct,Husband,Others,Male,0,0,40,Mexico,<=50K
46,Private,96080,School,5,No spouse,Craft-repair,Other,White,Female,0,0,40,United-States,<=50K
18,Private,78181,College,9,Never-married,Prof-speciality,Other,White,Female,0,0,20,United-States,<=50K
50,Gov,339547,Doctorate,15,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,>50K
47,Without-pay,126500,School,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
31,Private,511289,College,9,Never-married,Farming-fishing,Other,White,Male,2907,0,99,United-States,<=50K
33,Private,159574,School,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,<=50K
27,Private,224105,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,United-States,>50K
59,Without-pay,128105,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,United-States,<=50K
39,Gov,89508,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
29,Private,370242,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,67257,Bachelors,13,No spouse,Exec-managerial,Other,White,Female,0,0,55,United-States,<=50K
24,Private,62952,College,9,Never-married,Craft-repair,Other,White,Male,0,0,40,United-States,<=50K
25,Private,111058,College,10,Never-married,Adm-clerical,Other,White,Male,0,1980,40,United-States,<=50K
30,Private,29235,College,10,Never-married,Adm-clerical,Other,White,Female,0,0,20,United-States,<=50K
52,Gov,101119,School,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
51,Federal-gov,140516,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
30,Private,159888,Bachelors,13,Never-married,Sales,Other,White,Male,0,0,60,United-States,>50K
19,Private,45643,College,10,Never-married,Prof-speciality,Other,White,Female,0,0,25,United-States,<=50K
23,Private,166371,College,10,Never-married,Tech-support,Other,White,Male,0,0,60,United-States,<=50K
37,Gov,160910,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
25,Gov,257064,College,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,38,United-States,<=50K
49,Without-pay,181307,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States,>50K
30,Private,83253,College,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,<=50K
40,Private,128700,College,10,No spouse,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
20,Private,243010,College,9,Never-married,Machine-op-inspct,Other,Others,Male,0,0,32,United-States,<=50K
35,Without-pay,37778,Assoc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3103,0,55,United-States,<=50K
24,Private,132320,Bachelors,13,Never-married,Exec-managerial,Other,White,Male,0,0,45,United-States,<=50K
32,Private,234755,College,9,No spouse,Craft-repair,Other,Black,Male,0,0,40,United-States,<=50K
35,Private,142616,College,9,No spouse,Other-service,Other,Black,Female,0,0,30,United-States,<=50K
20,Private,148509,College,9,Never-married,Other-service,Other,White,Female,0,0,40,United-States,<=50K
29,Gov,240738,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25,Private,32276,College,9,Never-married,Craft-repair,Other,White,Male,0,0,28,United-States,<=50K
50,Gov,163921,School,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,464103,College,9,Never-married,Adm-clerical,Other,White,Male,0,0,50,United-States,<=50K
49,Private,271346,Bachelors,13,Married-civ-spouse,Prof-speciality,Husband,White,Male,15024,0,60,United-States,>50K
30,Gov,327825,College,9,No spouse,Protective-serv,Other,White,Female,0,0,32,United-States,<=50K
37,Private,267085,College,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,266945,College,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3137,0,40,El-Salvador,<=50K
20,Private,234663,College,9,Never-married,Handlers-cleaners,Other,White,Male,0,0,30,United-States,<=50K
49,Without-pay,189123,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,50,United-States,<=50K
55,Private,104996,School,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
61,Private,101265,School,8,No spouse,Machine-op-inspct,Other,White,Female,0,0,40,Italy,<=50K
22,Private,184975,College,9,No spouse,Other-service,Other,White,Female,0,0,3,United-States,<=50K
23,Private,246965,Assoc,12,Never-married,Adm-clerical,Other,White,Male,0,0,12,United-States,<=50K
43,Private,227065,College,9,Never-married,Prof-specialty,Other,White,Male,4650,0,40,United-States,<=50K
39,Private,301867,Bachelors,13,No spouse,Adm-clerical,Other,Asian-Pac-Islander,Female,0,0,24,Philippines,<=50K
21,Private,185948,College,10,Never-married,Sales,Other,White,Male,0,0,35,United-States,<=50K
52,Self-emp-inc,134854,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30,Private,281030,Assoc,11,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
42,Private,126701,Bachelors,13,No spouse,Adm-clerical,Other,White,Male,9562,0,45,United-States,>50K
50,Without-pay,95949,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
51,Without-pay,88528,Assoc,12,No spouse,Exec-managerial,Other,White,Female,0,0,99,United-States,<=50K
47,Private,24723,School,6,No spouse,Exec-managerial,Other,Others,Female,0,0,45,United-States,<=50K
49,Private,171411,School,5,No spouse,Prof-speciality,Other,White,Male,0,0,40,United-States,<=50K
45,Private,184581,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
48,Federal-gov,100067,College,10,No spouse,Other-service,Other,Black,Female,0,0,40,United-States,<=50K
36,Private,182863,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20,Without-pay,462294,College,10,Never-married,Prof-speciality,Other,Black,Male,0,0,40,United-States,<=50K
61,Private,85434,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
72,Private,158092,Bachelors,13,No spouse,Sales,Other,White,Male,0,0,30,United-States,<=50K
19,Private,104844,College,10,Never-married,Sales,Other,White,Female,0,0,15,United-States,<=50K
54,Self-emp-inc,304570,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,7688,0,40,United-States,>50K
47,Private,89806,College,10,No spouse,Prof-speciality,Other,Others,Female,0,0,35,United-States,<=50K
39,Private,106183,College,9,No spouse,Other-service,Other,Others,Female,6849,0,40,United-States,<=50K
24,Private,89347,School,7,Never-married,Machine-op-inspct,Other,White,Female,0,0,40,United-States,<=50K
44,Private,157236,College,10,No spouse,Handlers-cleaners,Other,White,Male,0,0,40,Poland,<=50K
19,Private,261259,College,9,Never-married,Handlers-cleaners,Other,White,Male,0,0,20,United-States,<=50K
20,Private,286166,College,9,Never-married,Sales,Other,White,Male,0,0,48,United-States,<=50K
23,Private,122272,College,9,Never-married,Craft-repair,Other,White,Female,0,0,40,United-States,<=50K
58,Private,248739,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,53,United-States,>50K
20,Private,224238,School,8,Never-married,Craft-repair,Other,White,Male,0,0,40,United-States,<=50K
62,Private,138157,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,12,United-States,<=50K
25,Private,148460,College,9,Never-married,Adm-clerical,Other,Black,Female,4416,0,40,Puerto-Rico,<=50K
67,Private,236627,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
37,Gov,191364,Assoc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,France,>50K
36,Private,353524,College,9,No spouse,Exec-managerial,Other,White,Female,1831,0,40,United-States,<=50K
38,Private,391040,Assoc,11,No spouse,Tech-support,Other,White,Female,0,0,20,United-States,<=50K
23,Private,134997,College,9,No spouse,Other-service,Other,White,Female,0,0,80,United-States,<=50K
28,Private,392487,College,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
25,Private,216724,College,9,No spouse,Exec-managerial,Other,White,Male,0,0,40,United-States,<=50K
41,Without-pay,174395,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,United-States,>50K
63,Private,383058,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1848,40,United-States,>50K
60,Without-pay,96073,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K
31,Self-emp-inc,103435,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
29,Without-pay,96718,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,37,United-States,<=50K
37,Private,178948,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,45,United-States,>50K
51,Private,173987,School,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,34419,College,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
27,Private,224849,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18,Private,249857,College,10,Never-married,Other-service,Other,White,Male,0,0,20,United-States,<=50K
34,Private,340458,College,9,No spouse,Machine-op-inspct,Other,White,Female,0,0,40,United-States,<=50K
66,Without-pay,427422,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,2377,25,United-States,>50K
19,Private,440417,College,10,Never-married,Prof-speciality,Other,White,Female,0,0,15,United-States,<=50K
36,Private,175643,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
35,Private,297485,Bachelors,13,No spouse,Exec-managerial,Other,White,Female,0,0,40,United-States,<=50K
27,Private,232954,College,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
29,Private,326330,College,10,No spouse,Exec-managerial,Other,White,Female,1831,0,40,United-States,<=50K
25,Private,109419,College,9,Never-married,Adm-clerical,Other,White,Female,0,0,40,United-States,<=50K
22,Private,127768,College,10,Never-married,Other-service,Other,White,Male,0,0,32,United-States,>50K
41,Private,252986,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
20,Private,380544,Assoc,12,Never-married,Transport-moving,Other,White,Male,0,0,20,United-States,<=50K
52,Private,306108,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,232855,College,10,No spouse,Other-service,Other,Black,Female,0,0,37,United-States,<=50K
44,Private,130126,Doctorate,15,No spouse,Prof-specialty,Other,White,Male,0,0,45,United-States,>50K
50,Private,194231,Masters,14,No spouse,Sales,Other,White,Female,0,0,40,United-States,>50K
49,Self-emp-inc,197038,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
36,Private,168223,Bachelors,13,Never-married,Prof-speciality,Other,White,Female,0,0,40,United-States,<=50K
